57,Tomb Raider: The Last Revelation,PS1,Core Design,England
835,Godfall,PS5,Counterplay Games,USA
677,Uncanny Valley,PS4,Cowardly Creations,USA
2,Beyblade: Let It Rip!,PS1,Crave,Japan
465,Leisure Suit Larry: Wet Dreams Don`t Dry,PS4,CrazyBunch,Germany
466,Leisure Suit Larry: Wet Dreams Dry Twice,PS4,CrazyBunch,Germany
572,Run Sausage Run!,PS4,CrazyLabs,Israel
313,Burnout Paradise: Remastered,PS4,Criterion Games,England
73,Burnout Legends,PSP,Criterion Games,England
171,Need for Speed: Most Wanted (2012),PS3,Criterion Games,England
914,The Stanley Parable: Ultra Deluxe,PS5,Crows Crows Crows,Germany
229,Tomb Raider (2013),PS3,Crystal Dynamics,USA
21,Gex,PS1,Crystal Dynamics,USA
22,Gex 3D: Enter the Gecko,PS1,Crystal Dynamics,USA
23,Gex: Deep Cover Gecko,PS1,Crystal Dynamics,USA
95,Tomb Raider: Legend,PSP,Crystal Dynamics,USA
96,Tomb Raider: Anniversary,PSP,Crystal Dynamics,USA
564,Rise Of The Tomb Raider,PS4,Crystal Dynamics,USA
125,Far Cry Classic,PS3,Crytek,Germany
601,Stealth Inc: A Clone In The Dark,PS4,Curve Studios,England
602,Stealth Inc 2: A Game Of Clones,PS4,Curve Studios,England
303,Blood Bowl 2,PS4,Cyanide,France
428,Holy Potatoes! A Weapon Shop?!,PS4,Daylight Studios,Singapore
429,Holy Potatoes! We`re in Space?!,PS4,Daylight Studios,Singapore
430,Holy Potatoes! What the Hell?!,PS4,Daylight Studios,Singapore
520,Outbreak: Epidemic,PS4,Dead Drop Studios LLC,USA
195,Saints Row 2,PS3,Deep Silver Volition,USA
892,Saints Row The Third: Remastered,PS5,Deep Silver Volition,USA
893,Saints Row (2022),PS5,Deep Silver Volition,USA
280,Another World,PS4,Delphine Software International,France
395,Flashback,PS4,Delphine Software International,France
434,Hotline Miami,PS4,Dennaton Games,Sweden
435,Hotline Miami 2: Wrong Number,PS4,Dennaton Games,Sweden
546,Rally Copters,PS4,Depth First Games,USA
490,Mega Man Legacy Collection,PS4,Digital Eclipse,USA
363,Disney Classic Games: Aladdin & The Lion King,PS4,Digital Eclipse,USA
635,The Disney Afternoon Collection,PS4,Digital Eclipse,USA
923,Warframe: The New War,PS5,Digital Extremes,Canada
218,The Darkness 2,PS3,Digital Extremes,Canada
243,Get Off My Lawn!,PSVITA,Digital Leisure Inc,Canada
375,Enter The Gungeon,PS4,Dodge Roll,USA
379,Exit the Gungeon,PS4,Dodge Roll,USA
468,Life Is Strange,PS4,Dontnod Entertainment,France
532,PixelJunk Shooter Ultimate,PS4,Double Eleven,England
540,Psychonauts,PS4,Double Fine Productions,USA
541,Psychonauts 2,PS4,Double Fine Productions,USA
310,Broken Age,PS4,Double Fine Productions,USA
215,The Cave,PS3,Double Fine Productions,USA
755,Psychonauts in the Rhombus Of Ruin VR,PSVR,Double Fine Productions,USA
450,Just Die Already,PS4,DoubleMoose Games,Sweden
362,Dex,PS4,Dreadlocks Ltd,Czech Republic
929,Nobody Saves The World,PS5,Drinkbox Studios,Canada
331,CounterSpy,PS4,Dynamighty,USA
200,Skate 2,PS3,EA Black Box,Canada
170,Need for Speed: The Run,PS3,EA Black Box,Canada
295,Battlefield 1: Revolution,PS4,EA DICE,Sweden
102,Battlefield 3,PS3,EA DICE,Sweden
795,Battlefield 2042,PS5,EA DICE,Sweden
505,Need for Speed Heat,PS4,EA Gothenburg,Sweden
100,Army of Two,PS3,EA Montreal,Canada
114,Dead Space (2008),PS3,EA Redwood Shores,USA
222,The Simpsons Game,PS3,EA Redwood Shores,USA
225,Tiger Woods PGA Tour 11,PS3,EA Tiburon,USA
128,FIFA Street (2012),PS3,EA Vancouver,Canada
129,Fight Night Champion,PS3,EA Vancouver,Canada
389,FIFA 18,PS4,EA Vancouver,Canada
390,FIFA 19,PS4,EA Vancouver,Canada
391,FIFA 20,PS4,EA Vancouver,Canada
826,FIFA 21,PS5,EA Vancouver,Canada
827,FIFA 22,PS5,EA Vancouver,Canada
828,FIFA 23,PS5,EA Vancouver,Canada
674,UFC 4,PS4,EA Vancouver,Canada
938,EA Sports FC 24,PS5,EA Vancouver,Canada
231,Twisted Metal (2012),PS3,Eat Sleep Play,USA
116,Deus Ex: Human Revolution,PS3,Eidos Montreal,Canada
581,Shadow of the Tomb Raider,PS4,Eidos Montreal,Canada
850,Kena: Bridge of Spirits,PS5,Ember Lab,USA
348,Dead Island: Retro Revenge,PS4,Empty Clip Studios,USA
756,Rez Infinite VR,PSVR,Enhance Games,USA
831,Fortnite,PS5,Epic Games,USA
566,Road Redemption,PS4,EQ-Games,USA
24,Hercules,PS1,Eurocom Entertainment Software,England
11,Crash Bash,PS1,Eurocom Entertainment Software,England
165,Motorstorm: Pacific Rift,PS3,Evolution Studios,England
166,Motorstorm Apocalypse,PS3,Evolution Studios,England
167,Motorstorm RC,PS3,Evolution Studios,England
727,DriveClub VR,PSVR,Evolution Studios,England
296,Bear With Me,PS4,Exordium Games,Croatia
796,Biomutant,PS5,Experiment 101,Sweden
584,ShredIt,PS4,Extra Mile Studios,Scotland
321,Celeste,PS4,Extremely OK Games,Canada
645,The Swapper,PS4,Facepalm Games,Finland
111,Crazy Machines Elements,PS3,FAKT Software,Germany
251,Quell Memento,PSVITA,Fallen Tree Games,England
712,Apex Construct,PSVR,Fast Travel Games,Sweden
436,Hue,PS4,Fiddlesticks,England
320,Cel Damage HD,PS4,Finish Line Games,Canada
235,XCOM Enemy Unknown,PS3,Firaxis Games,USA
704,XCOM 2,PS4,Firaxis Games,USA
407,Ghostbusters,PS4,FireForge Games,USA
912,The Persistence,PS5,Firesprite,England
888,Rogue Company,PS5,First Watch Games,USA
718,BoxVR,PSVR,FitXR,USA
274,Absolute Drift: Zen Edition,PS4,FlippFly,USA
919,Trek to Yomi,PS5,Flying Wild Hog,Poland
271,101 Ways To Die,PS4,Four Door Lemon,England
534,Please Don`t Touch Anything,PS4,Four Quarters,Russia
737,Headmaster,PSVR,Frame Interactive,USA
507,Neon Drive,PS4,Fraoula,Slovenia
309,Broforce,PS4,Free Lives,South Africa
278,Amnesia: Collection,PS4,Frictional Games,Sweden
237,Zombie Tycoon II: Brainhov`s Revenge,PS3,Frima Studio,Canada
289,Badland,PS4,Frogmind Games,Finland
913,The Sinking City,PS5,Frogwares,Ukraine
304,Bloodborne,PS4,FromSoftware,Japan
341,Dark Souls Remastered,PS4,FromSoftware,Japan
342,Dark Souls II: Scholar of the First Sin,PS4,FromSoftware,Japan
343,Dark Souls III,PS4,FromSoftware,Japan
580,Sekiro: Shadows Die Twice,PS4,FromSoftware,Japan
877,Planet Coaster,PS5,Frontier Developments,England
849,Jurassic World Evolution 2,PS5,Frontier Developments,England
822,F1 Manager,PS5,Frontier Developments,England
665,Trine: Enchanted Edition,PS4,Frozenbyte,Finland
666,Trine 2: Complete Story,PS4,Frozenbyte,Finland
667,Trine 3: The Artifacts Of Power,PS4,Frozenbyte,Finland
377,Escape Plan,PS4,Fun Bits Interactive,USA
387,Fat Princess Adventures,PS4,Fun Bits Interactive,USA
216,The Cube,PS3,Funbox Media,England
790,Art of Rally,PS5,Funselektor Labs Inc,Canada
772,Tiny Trax,PSVR,FuturLab,England
880,PowerWash Simulator,PS5,FuturLab,England
688,Velocity 2X,PS4,FuturLab,England
233,Velocity Ultra,PS3,FuturLab,England
259,Surge Deluxe,PSVITA,FuturLab,England
28,Kula World,PS1,Game Design Sweden AB,Sweden
623,Tembo The Badass Elephant,PS4,Game Freak,Japan
606,Stikbold! A Dodgeball Adventure,PS4,Game Swing,Denmark
817,Disney Dreamlight Valley,PS5,Gameloft,France
121,Earthworm Jim HD,PS3,Gameloft,France
415,Grand Ages: Medieval,PS4,Gaming Minds Studios,Germany
518,One Piece Unlimited World Red,PS4,Ganbarion,Japan
867,New Tales from the Borderlands,PS5,Gearbox Quebec,Canada
799,Borderlands 3,PS5,Gearbox Software,USA
752,Penn & Teller VR,PSVR,Gearbox Software,USA
657,Tiny Tina`s Assault on Dragon Keep: A Wonderlands One-Shot Adventure,PS4,Gearbox Software,USA
916,Tiny Tina`s Wonderlands: Chaotic Great Edition,PS5,Gearbox Software,USA
373,Duke Nukem 3D,PS4,Gearbox Software,USA
305,Borderlands: Game of the Year Edition,PS4,Gearbox Software,USA
306,Borderlands: The Handsome Collection,PS4,Gearbox Software,USA
813,Deep Rock Galactic,PS5,Ghost Ship Games,Denmark
875,Overcooked: All You Can Eat Edition,PS5,Ghost Town Games,England
646,The Unfinished Swan,PS4,Giant Sparrow,USA
275,Abzu,PS4,Giant Squid Studios,USA
825,Farming Simulator 22,PS5,GIANTS Software,Switzerland
353,DEEEER Simulator: Your Average Everyday Deer Game,PS4,Gibier Games,Japan
535,Poltergeist: A Pixelated Horror,PS4,Glitchy Pixel,Colombia
746,Knockout League,PSVR,Grab Games,USA
860,Maquette,PS5,Graceful Decay,USA
153,Lollipop Chainsaw,PS3,Grasshopper Manufacture,Japan
146,Killer is Dead,PS3,Grasshopper Manufacture,Japan
804,Chicory: A Colorful Tale,PS5,Greg Lobanov,USA
142,Jet Car Stunts,PS3,Grip Games,Czech Republic
29,Medievil (1998),PS1,Guerrilla Cambridge,England
539,Primal,PS4,Guerrilla Cambridge,England
758,RIGS: Mechanized Combat League VR,PSVR,Guerrilla Cambridge,England
842,Horizon Forbidden West,PS5,Guerrilla Games,Netherlands
433,Horizon Zero Dawn,PS4,Guerrilla Games,Netherlands
147,Killzone,PS3,Guerrilla Games,Netherlands
668,Tropico 5,PS4,Haemimont Games,Bulgaria
325,Claire,PS4,Hailstorm Games,USA
448,Jetpack Joyride,PS4,Halfbrick Studios,Australia
734,Fruit Ninja VR,PSVR,Halfbrick Studios,Australia
481,Mafia: Definitive Edition (2020),PS4,Hangar 13,USA
482,Mafia III,PS4,Hangar 13,USA
759,Sam & Max: This Time It`s Virtual!,PSVR,HappyGiant,USA
279,Amplitude,PS4,Harmonix Music Systems,USA
847,It Takes Two,PS5,Hazelight Studios,Sweden
530,PGA Tour 2K21,PS4,HB Studios,Canada
124,Family Guy: Back to the Multiverse,PS3,Heavy Iron Studios,USA
143,Joe Danger 2: The Movie,PS3,Hello Games,England
870,No Man`s Sky,PS5,Hello Games,England
819,Endling: Extinction is Forever,PS5,Herobeat Studios,Spain
86,Jak and Daxter: The Lost Frontier,PSP,High Impact Games,USA
92,Ratchet & Clank: Size Matters,PSP,High Impact Games,USA
351,Deadpool,PS4,High Moon Studios,USA
574,Saints Row IV: Re-Elected,PS4,High Voltage Software,USA
575,Saints Row IV: Gat out of Hell,PS4,High Voltage Software,USA
523,PAC-MAN 256,PS4,Hipster Whale,Australia
451,Kandagawa Jet Girls,PS4,Honey Parade Games,Japan
426,Hohokum,PS4,Honeyslug,England
565,Risk Of Rain,PS4,Hopoo Games,USA
115,DeathSpank: The Baconing,PS3,Hothead Games,Canada
687,Untitled Goose Game,PS4,House House,Australia
612,Super Stardust Ultra,PS4,Housemarque,Finland
887,Returnal,PS5,Housemarque,Finland
561,RESOGUN,PS4,Housemarque,Finland
405,Ghost Blade HD,PS4,Hucast Games,Germany
364,Doki-Doki Universe,PS4,HumaNature Studios,USA
659,ToeJam & Earl: Back In The Groove (2019),PS4,HumaNature Studios,USA
586,Slay the Spire,PS4,Humble Bundle,USA
