173,Oddworld: Stranger`s Wrath,2012-01-21,Oddworld Inhabitants,USA
104,Beat Hazard Ultra,2012-02-05,Cold Beam Games,England
443,Jak and Daxter: The Precursor Legacy,2012-11-27,Naughty Dog,USA
444,Jak II: Renegade,2012-11-27,Naughty Dog,USA
445,Jak 3,2012-11-27,Naughty Dog,USA
51,Tekken 2,2012-12-18,Bandai Namco Studios,Japan
30,Metal Gear Solid,2012-12-18,Kojima Productions,Japan
50,Tekken,2012-12-19,Bandai Namco Studios,Japan
