172,Oddworld: Munch`s Oddysee,2013-01-31,8.99,8.99,0.00
140,inFamous 2,2013-04-09,8.00,8.00,0.00
143,Joe Danger 2: The Movie,2013-04-09,12.99,12.99,0.00
123,F1 Race Stars,2013-04-10,9.99,9.99,0.00
164,Mortal Kombat (2011),2013-04-25,19.99,19.99,0.00
166,Motorstorm Apocalypse,2013-04-28,14.99,14.99,0.00
127,Fat Princess,2013-05-10,9.99,9.99,0.00
131,Final Fantasy XIII,2013-06-02,4.00,4.00,0.00
235,XCOM Enemy Unknown,2013-06-24,39.98,25.98,14.00
152,LittleBigPlanet Karting,2013-07-03,14.99,14.99,0.00
174,PAYDAY: The Heist,2013-07-06,12.99,12.99,0.00
175,PlayStation All-Stars Battle Royale,2013-07-25,14.99,14.99,0.00
213,Tekken Revolution,2013-08-05,0.00,0.00,0.00
171,Need for Speed: Most Wanted (2012),2013-08-07,14.99,0.00,14.99
155,Mafia II,2013-08-09,29.99,10.00,19.99
29,Medievil (1998),2013-10-04,4.99,4.99,0.00
208,Superfrog HD,2013-10-11,9.99,9.99,0.00
148,LA Noire,2013-10-12,29.99,29.99,0.00
35,PONG,2013-10-21,4.99,4.99,0.00
58,Tombi!,2013-10-21,7.99,4.99,3.00
18,Final Fantasy VII (1997),2013-10-25,9.99,4.99,5.00
68,Sonic Heroes,2013-10-31,9.99,9.99,0.00
70,The Sims,2013-10-31,14.99,14.99,0.00
71,The Sims 2,2013-10-31,14.99,14.99,0.00
228,Tokyo Jungle,2013-11-21,12.99,12.99,0.00
221,The Simpsons Arcade Game,2013-11-29,9.99,9.99,0.00
153,Lollipop Chainsaw,2013-12-20,12.00,12.00,0.00
