886,Resident Evil Village,2021-10-20,69.99,39.89,30.10
576,Sam and Max Season 1: Save The World TTG,2022-10-02,19.99,14.99,5.00
577,Sam and Max Season 2: Beyond Time and Space TTG,2022-10-02,19.99,14.99,5.00
441,Injustice 2,2022-10-05,19.99,0.00,19.99
843,Hot Wheels Unleashed,2022-10-05,49.99,0.00,49.99
910,The Darkside Detective: A Fumble in the Dark,2022-10-20,12.99,12.99,0.00
894,Shantae and The Pirate`s Curse,2022-10-30,19.99,19.99,0.00
810,Cult of the Lamb,2022-10-30,29.99,23.99,6.00
825,Farming Simulator 22,2023-10-03,39.99,0.00,39.99
908,The Callisto Protocol,2023-10-03,69.99,0.00,69.99
926,Weird West: Definitive Edition,2023-10-03,39.99,0.00,39.99
786,A Plague Tale: Requiem,2023-10-15,59.99,29.99,30.00
862,Marvel`s Spider-Man 2: Digital Deluxe Edition,2023-10-20,89.99,0.00,89.99
551,Resident Evil: Code Veronica X,2023-10-25,14.99,0.99,14.00
